_id,edb_id,repair_platform[0],repair_platform[1],repair_platform[2],repair_platform[3],repair_platform[4],repair_platform[5],repair_platform[6],repair_platform[7],repair_platform[8],repair_platform[9],repair_platform[10],repair_platform[11],repair_platform[12],repair_platform[13],repair_platform[14],source_values.EDB_s[0],source_values.EDB_s[1],source_values.EDB_us[0],source_values.EDB_us[1],source_values.EDB_us[2],source_values.EDB_us[3],source_values.EDB_us[4],source_values.EDB_us[5],source_values.EDB_us[6],source_values.EDB_us[7],source_values.EDB_us[8],source_values.EDB_us[9],source_values.EDB_us[10],source_values.EDB_us[11],source_values.EDB_us[12],source_values.EDB_us[13],source_values.EDB_us[14],source_values.EDB_us[15],source_values.EDB_us[16],source_values.EDB_us[17],source_values.EDB_us[18],source_values.EDB_us[19],source_values.EDB_us[20],source_values.EDB_us[21],source_values.EDB_us[22],source_values.EDB_us[23],source_values.EDB_us[24],source_values.EDB_us[25],source_values.EDB_us[26],source_values.EDB_us[27],source_values.EDB_us[28],source_values.CVE_us[0],source_values.CVE_us[1],source_values.CVE_us[2],source_values.CVE_us[3],source_values.CVE_us[4],source_values.CVE_us[5],source_values.CVE_us[6],source_values.CVE_us[7],source_values.CVE_us[8],source_values.CVE_us[9],source_values.CVE_us[10],source_values.CVE_us[11],source_values.CVE_us[12],source_values.CVE_us[13],source_values.CVE_us[14],source_values.CVE_us[15],source_values.CVE_us[16],source_values.CVE_us[17],source_values.CVE_us[18],source_values.CVE_us[19],source_values.CVE_us[20],source_values.CVE_us[21],source_values.CVE_us[22],source_values.CVE_us[23],source_values.CVE_us[24],source_values.CVE_us[25],source_values.CVE_us[26],source_values.CVE_us[27],source_values.CVE_us[28],source_values.CVE_us[29],source_values.CVE_us[30],source_values.CVE_us[31],source_values.CVE_us[32],source_values.CVE_us[33],source_values.CVE_us[34],source_values.CVE_us[35],source_values.CVE_us[36],source_values.CNNVD_us[0],source_values.CNNVD_us[1],source_values.CNNVD_us[2],source_values.CNNVD_us[3],source_values.CNNVD_us[4],source_values.CNNVD_us[5],source_values.CNNVD_us[6],source_values.CNNVD_us[7],source_values.CNNVD_us[8],source_values.CNNVD_us[9],source_values.CNNVD_us[10],source_values.CNNVD_us[11],source_values.CNNVD_us[12],source_values.CNNVD_us[13],source_values.CNNVD_us[14],source_values.NVD_us[0],source_values.NVD_us[1],source_values.NVD_us[2],source_values.NVD_us[3],source_values.NVD_us[4],source_values.NVD_us[5],source_values.NVD_us[6],source_values.NVD_us[7],source_values.NVD_us[8],source_values.NVD_us[9],source_values.NVD_us[10],source_values.NVD_us[11],source_values.NVD_us[12],source_values.NVD_us[13],source_values.NVD_us[14],source_values.NVD_us[15],source_values.NVD_us[16],source_values.NVD_us[17],source_values.NVD_us[18],source_values.NVD_us[19],source_values.NVD_us[20],source_values.NVD_us[21]
6a2f8faa0de103506950db51,19522,bsd,,,,,,,,,,,,,,,linux,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db52,20341,cgi,,,,,,,,,,,,,,,linux,,unixware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,linux,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db53,20611,perl,,,,,,,,,,,,,,,cgi,,cgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,perl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,perl,,,,,,,,,,,,,,,perl,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db54,20294,aix,bsd,hp-ux,linux,sco,solaris,unixware,,,,,,,,,unix,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aix,bsd,hp-ux,linux,sco,solaris,unixware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aix,bsd,hp-ux,linux,solaris,unixware,x86,,,,,,,,,aix,bsd,hp-ux,linux,sco,solaris,unixware,,,,,,,,,,,,,,,
6a2f8faa0de103506950db55,20256,bsd,,,,,,,,,,,,,,,bsd,,bsd,x86,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db56,20336,java,jsp,,,,,,,,,,,,,,multiple,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db57,20313,java,,,,,,,,,,,,,,,multiple,,java,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db58,20314,java,jsp,,,,,,,,,,,,,,multiple,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db59,20436,unix,,,,,,,,,,,,,,,unix,,hp-ux,irix,linux,macos,sco,,,,,,,,,,,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unix,,,,,,,,,,,,,,,unix,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db5a,20380,linux,,,,,,,,,,,,,,,unix,,solaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,,,,,,,,,,,,,,,linux,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db5b,20383,asp,windows,,,,,,,,,,,,,,windows,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asp,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asp,windows,,,,,,,,,,,,,,asp,windows,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db5c,20525,cgi,perl,,,,,,,,,,,,,,cgi,,cgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,perl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,perl,,,,,,,,,,,,,,cgi,perl,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db5d,20630,cgi,perl,,,,,,,,,,,,,,cgi,,cgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,perl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,perl,,,,,,,,,,,,,,perl,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db5e,20732,bsd,,,,,,,,,,,,,,,bsd,,bsd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db5f,20733,bsd,,,,,,,,,,,,,,,bsd,,bsd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db60,20560,,,,,,,,,,,,,,,,unix,,linux,x86,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,solaris,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db61,20738,windows,,,,,,,,,,,,,,,multiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,windows,,,,,,,,,,,,,,,windows,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db62,20639,cgi,,,,,,,,,,,,,,,multiple,,unixware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db63,20638,cgi,java,,,,,,,,,,,,,,multiple,,cgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,java,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db64,20613,java,windows,,,,,,,,,,,,,,windows,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,windows,,,,,,,,,,,,,,java,windows,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db65,20722,java,jsp,,,,,,,,,,,,,,multiple,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db66,20752,perl,,,,,,,,,,,,,,,cgi,,perl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,perl,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db67,20792,netware,,,,,,,,,,,,,,,multiple,,netware,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,netware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,netware,,,,,,,,,,,,,,,netware,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db68,20975,ios,,,,,,,,,,,,,,,hardware,,perl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,,,,,,,,,,,,,,,ios,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db69,20976,ios,,,,,,,,,,,,,,,hardware,,ios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,,,,,,,,,,,,,,,ios,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db6a,20977,ios,,,,,,,,,,,,,,,hardware,,perl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,,,,,,,,,,,,,,,ios,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db6b,20978,ios,,,,,,,,,,,,,,,hardware,,cisco ios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ios,,,,,,,,,,,,,,,ios,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db6c,21018,bsd,,,,,,,,,,,,,,,unix,,bsd,hp-ux,irix,solaris,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,linux,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db6d,20830,windows,,,,,,,,,,,,,,,windows,,ms-dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,windows,,,,,,,,,,,,,,,windows,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db6e,20716,java,jsp,,,,,,,,,,,,,,windows,,java,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db6f,20905,linux,,,,,,,,,,,,,,,unix,,unixware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,,,,,,,,,,,,,,,linux,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db70,20894,unix,,,,,,,,,,,,,,,multiple,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unix,,,,,,,,,,,,,,,unix,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db71,57,unixware,,,,,,,,,,,,,,,solaris,,solaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db72,346,unixware,,,,,,,,,,,,,,,linux,linux-sparc,solaris,sparc,x86,,,,,,,,,,,,,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db73,716,unixware,,,,,,,,,,,,,,,solaris,,solaris,sparc,,,,,,,,,,,,,,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db74,9917,unixware,,,,,,,,,,,,,,,solaris,,solaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db75,10036,unixware,,,,,,,,,,,,,,,solaris,,solaris,sparc,,,,,,,,,,,,,,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db76,16327,unixware,,,,,,,,,,,,,,,solaris,,solaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db77,16928,unixware,,,,,,,,,,,,,,,linux,,solaris,sparc,,,,,,,,,,,,,,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db78,9923,,,,,,,,,,,,,,,,solaris,,solaris,sparc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,unix,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db79,16323,,,,,,,,,,,,,,,,solaris,solaris-sparc,solaris,sparc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,unix,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db7a,21160,cgi,,,,,,,,,,,,,,,multiple,,linux,windows,x86,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db7b,21113,asp,windows,,,,,,,,,,,,,,windows,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asp,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asp,windows,,,,,,,,,,,,,,asp,windows,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db7c,21026,cgi,,,,,,,,,,,,,,,multiple,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db7d,20993,aix,bsd,hp-ux,linux,solaris,unixware,,,,,,,,,,unix,,unixware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linux,unixware,x86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aix,bsd,hp-ux,linux,solaris,unixware,,,,,,,,,,aix,bsd,hp-ux,linux,solaris,unixware,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db7e,20782,windows,xml,,,,,,,,,,,,,,windows,,xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,windows,xml,,,,,,,,,,,,,,windows,xml,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db7f,21039,cgi,,,,,,,,,,,,,,,windows,,perl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db80,21432,jsp,linux,windows,,,,,,,,,,,,,windows,,java,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jsp,linux,windows,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db81,21225,cgi,windows,,,,,,,,,,,,,,windows,,linux,solaris,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,windows,,,,,,,,,,,,,,cgi,windows,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db82,4673,macos,windows,,,,,,,,,,,,,,multiple,,macos,ppc,windows,x86,,,,,,,,,,,,,,,,,,,,,,,,,,macos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,macos,,,,,,,,,,,,,,,macos,windows,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db83,21276,cgi,,,,,,,,,,,,,,,multiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db84,21295,java,jsp,,,,,,,,,,,,,,multiple,,java,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db85,21340,cgi,perl,solaris,,,,,,,,,,,,,cgi,,solaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,perl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,perl,solaris,,,,,,,,,,,,,cgi,perl,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db86,21235,asp,,,,,,,,,,,,,,,windows,,linux,windows,x86,x86-64,,,,,,,,,,,,,,,,,,,,,,,,,,asp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asp,,,,,,,,,,,,,,,asp,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db87,21355,asp,jsp,linux,windows,,,,,,,,,,,,jsp,,jsp,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,asp,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asp,jsp,linux,unix,windows,,,,,,,,,,,asp,jsp,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db88,22228,,,,,,,,,,,,,,,,cgi,,perl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db89,21579,bsd,,,,,,,,,,,,,,,unix,,bsd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db8a,21604,java,,,,,,,,,,,,,,,linux,,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db8b,21411,perl,,,,,,,,,,,,,,,cgi,,java,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,perl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,perl,,,,,,,,,,,,,,,perl,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db8c,21457,asp,windows,,,,,,,,,,,,,,asp,,asp,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,asp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asp,windows,,,,,,,,,,,,,,asp,windows,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db8d,21641,python,,,,,,,,,,,,,,,cgi,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db8e,21642,python,,,,,,,,,,,,,,,cgi,,python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db8f,21470,java,jsp,windows,,,,,,,,,,,,,windows,,java,jsp,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,windows,,,,,,,,,,,,,java,jsp,windows,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db90,21471,java,jsp,windows,,,,,,,,,,,,,windows,,java,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,windows,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db91,21534,java,jsp,windows,,,,,,,,,,,,,linux,,jsp,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,windows,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db92,21536,java,jsp,windows,,,,,,,,,,,,,windows,,jsp,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,jsp,windows,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db93,21573,perl,,,,,,,,,,,,,,,cgi,,cgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,perl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,perl,,,,,,,,,,,,,,,perl,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db94,21721,java,windows,xml,,,,,,,,,,,,,windows,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,windows,xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,windows,xml,,,,,,,,,,,,,,java,windows,xml,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db95,21758,unixware,,,,,,,,,,,,,,,unix,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,unixware,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db96,21621,java,jsp,,,,,,,,,,,,,,jsp,,java,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jsp,,,,,,,,,,,,,,,java,jsp,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db97,21620,cgi,windows,,,,,,,,,,,,,,cgi,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,cgi,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db98,21609,perl,,,,,,,,,,,,,,,cgi,,unixware,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,perl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,perl,,,,,,,,,,,,,,,perl,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db99,21796,bsd,,,,,,,,,,,,,,,unix,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db9a,21797,bsd,,,,,,,,,,,,,,,unix,,linux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,bsd,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db9b,21949,windows,,,,,,,,,,,,,,,unix,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,windows,,,,,,,,,,,,,,windows,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db9c,21895,java,,,,,,,,,,,,,,,cgi,,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,java,,,,,,,,,,,,,,java,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db9d,22036,solaris,,,,,,,,,,,,,,,unix,,linux,x86,,,,,,,,,,,,,,,,,,,,,,,,,,,,solaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,solaris,,,,,,,,,,,,,,,solaris,,,,,,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db9e,22106,aix,bsd,hp-ux,linux,macos,solaris,,,,,,,,,,linux,,bsd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aix,bsd,hp-ux,linux,macos,solaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aix,bsd,hp-ux,linux,solaris,unixware,,,,,,,,,,aix,bsd,hp-ux,linux,macos,solaris,,,,,,,,,,,,,,,,
6a2f8faa0de103506950db9f,21877,cgi,perl,,,,,,,,,,,,,,cgi,,cgi,linux,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,perl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cgi,perl,,,,,,,,,,,,,,cgi,perl,,,,,,,,,,,,,,,,,,,,
